Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5MLQWQRbUmx388EMW04YQY,"085pc2PYOi8bGKj0PNjekA,5YGY8feqx7naU7z4HrwZM6,6vXTefBL93Dj5IqAWq6OTv,137W8MRPWKqSmrBGDBFSop,0YinUQ50QDB7ZxSCLyQ40k","Feelin' Myself","#willpower (Deluxe)","will.i.am,Miley Cyrus,French Montana,Wiz Khalifa,Mustard",2013-01-01,253546,38,spotify:user:1130225252,2016-12-08T19:54:03Z,"dance pop,pop,hip hop,pop rap,rap,southern hip hop,trap,pittsburgh rap,cali rap",0.859,0.533,6,-8.59,0,0.156,0.0293,0,0.138,0.514,96.453,4
1FSWSs9CL01RCYxXtm08Rf,"3whuHq0yGx60atvA2RCVRW","Dance with Me Tonight","In Case You Didn't Know","Olly Murs",2011-11-28,202226,68,spotify:user:1130225252,2016-12-08T19:54:09Z,"dance pop,pop,talent show",0.672,0.748,11,-5.922,0,0.0589,0.305,0,0.0811,0.964,163.984,4
3mg29Lwvo673TkDhE3kB9W,"46GXASE9LHzyssNqKOInUu","Dessert","Dessert","Dawin",2015-03-13,210983,60,spotify:user:1130225252,2016-12-08T19:54:13Z,"nyc pop",0.868,0.679,6,-6.941,1,0.0397,0.0799,0.00000122,0.0504,0.75,97.012,4
5Dv7oe5icNjyY6bjdIm1YA,"3aD9K1zaLQ3G7yp9XV5E4D","No One Else","No One Else","Isac Elliot",2015-11-27,211853,19,spotify:user:1130225252,2016-12-08T19:54:20Z,"finnish dance pop,finnish hip hop,finnish pop",0.67,0.724,6,-4.912,0,0.0394,0.0274,0,0.113,0.386,114.99,4
0j2O6RH0weEh6i3YFBqfuo,"0jnsk9HBra6NMjO2oANoPY,66AE89GQTx88zLYhXn1wFK","Dirty Mind (feat. Sam Martin)","Dirty Mind (feat. Sam Martin)","Flo Rida,Sam Martin",2015-12-04,183993,43,spotify:user:1130225252,2016-12-08T19:54:46Z,"dance pop,miami hip hop,pop,pop rap",0.766,0.74,5,-4.706,0,0.092,0.0565,0.0000149,0.287,0.744,115.071,4
6RB9YvNyP0RZfCUcMtZELH,"2RdwBSPQiwcmiDo9kixcl8","Freedom","Freedom","Pharrell Williams",2015-07-02,162466,65,spotify:user:1130225252,2016-12-08T19:55:02Z,"dance pop,pop",0.428,0.559,1,-6.374,0,0.067,0.395,0.0000356,0.136,0.607,86.459,4
6eE5LWw0DpIbTOdKwDUoE8,"2o5jDhtHVPhrJdv3cEQ99Z,2wX6xSig4Rig5kZU6ePlWe,7HqEmV7FeCi16bQyHMpIrF","Secrets - Radio Edit","Secrets (Radio Edit)","Tiësto,KSHMR,VASSY",2015-04-03,216967,0,spotify:user:1130225252,2016-12-08T19:55:05Z,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,dutch house,electro house,indian edm,australian dance",0.662,0.81,11,-4.442,0,0.0441,0.00127,0.00653,0.0886,0.224,128.007,4
3NFuE3uDOr6QUw9UZ9HzKo,"3t5xRXzsuZmMDkQzgOX35S,5X1JzPIIonP3u9lA580pPT","Sugar (feat. Francesco Yates)","Sugar (feat. Francesco Yates)","Robin Schulz,Francesco Yates",2015-07-17,219043,52,spotify:user:1130225252,2016-12-08T19:55:09Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house,canadian pop",0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,4
4rSAihN7z8hsy0jImQsGbJ,"698hF4vcwHwPy8ltmXermq,31IZdHrCZ5pRhLz4zBxN3o","The Illest","The Illest","Far East Movement,Riff Raff",2013-01-01,219866,0,spotify:user:1130225252,2016-12-08T19:55:11Z,"asian american hip hop,dance pop,pop rap",0.665,0.719,6,-4.321,1,0.0782,0.0107,0.0000157,0.117,0.542,142.085,3
6WLS56xiRrXjSm9RSdL3zD,"1Xylc3o4UrD53lo9CvFvVg,7uMh23xWiuR7zsNkuNcm2G","Never Forget You","Never Forget You","Zara Larsson,MNEK",2015-09-10,213427,0,spotify:user:1130225252,2016-12-08T19:55:26Z,"pop,scandipop,swedish electropop,swedish pop,house,pop dance,uk contemporary r&b,uk dance,uk pop",0.583,0.732,11,-5.728,0,0.0457,0.00312,0.00000986,0.269,0.276,145.992,4
14gPGbwH4Tba8LSw0JD9lh,"55mdlQp6zN8zdyIYB9DDQj,3KgHd8tKiKYsazNkydQgYM","Takajeejee (feat. Evelina)","247365","JVG,Evelina",2015-09-10,213626,37,spotify:user:1130225252,2016-12-08T19:55:47Z,"finnish dance pop,finnish hip hop,finnish pop,finnish trap",0.769,0.799,2,-4.344,1,0.126,0.0183,0,0.401,0.329,115.972,4
0AfYeE3bfJRcq9J2hUJXmM,"6CwfuxIqcltXDGjfZsMd9A","How to Be a Heartbreaker","How to Be a Heartbreaker","MARINA",2012-09-26,221493,47,spotify:user:1130225252,2016-12-08T19:55:53Z,"metropopolis,pop,pov: indie,uk alternative pop",0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,4
2SlVrp91FDjO0MawzVq8iF,"1IueXOQyABrMOprrzwQJWN","Easy Love - Radio Edit","Easy Love","Sigala",2015-08-21,158418,25,spotify:user:1130225252,2016-12-08T19:55:58Z,"dance pop,edm,pop dance,uk dance,uk pop",0.677,0.966,9,-2.146,1,0.0685,0.236,0.00000655,0.161,0.591,123.938,4
0r4SsYcwvd8URat6AS2m6f,"1Xylc3o4UrD53lo9CvFvVg","Lush Life","Lush Life","Zara Larsson",2015-06-09,201122,0,spotify:user:1130225252,2016-12-08T19:56:04Z,"pop,scandipop,swedish electropop,swedish pop",0.694,0.712,7,-3.923,0,0.046,0.133,0,0.211,0.799,98.022,4
4PVm8e67skz8B8wiJP2kwk,"3mH3OBKopDDVgnJcT5PrPk","New Thang","New Thang","Redfoo",2015-07-13,226800,58,spotify:user:1130225252,2016-12-08T19:56:08Z,"",0.743,0.841,0,-5.189,1,0.0391,0.0156,0,0.133,0.814,100.003,4
0kN5Ohxu97lwdDmP5n7FZE,"0X2BH1fck6amBIoJhDVmmJ","On My Mind","On My Mind","Ellie Goulding",2015-09-17,213445,0,spotify:user:1130225252,2016-12-08T19:56:10Z,"indietronica,metropopolis,pop,uk pop",0.702,0.705,0,-6.666,1,0.0543,0.258,0.00000593,0.0879,0.743,154.911,4
1Wuwsq0BK4Abd7gRitOhXl,"5fMUXHkw8R8eOP2RNVYEZX,1D9XQXqh4YQfJwX7hyLWwr","Be Right There","Be Right There","Diplo,Sleepy Tom",2015-08-28,237051,0,spotify:user:1130225252,2016-12-08T19:56:15Z,"dance pop,edm,electro house,moombahton,pop dance,canadian electronic,pop edm",0.695,0.797,7,-5.199,1,0.0548,0.00259,0.112,0.664,0.297,124.972,4
6rEzoN8rsbdfyHXAPgpNJG,"3QLIkT4rD2FMusaqmkepbq","Stand By You","Stand By You","Rachel Platten",2015-09-11,218813,0,spotify:user:1130225252,2016-12-08T19:56:20Z,"post-teen pop,talent show,viral pop",0.494,0.881,9,-4.644,1,0.271,0.19,0.000226,0.0877,0.493,187.879,4
0sQLhT32E9ZG2zn5iYR6nN,"4TH4BHy0LdBi3dpBW4P2UX,4bYPcJP5jwMhSivRcqie2n","Locked Away (feat. Adam Levine)","Locked Away (feat. Adam Levine)","R. City,Adam Levine",2015-06-29,227280,61,spotify:user:1130225252,2016-12-08T19:56:24Z,"reggae fusion,virgin islands reggae,deep talent show",0.508,0.677,1,-5.696,1,0.0656,0.328,0,0.0491,0.575,121.928,5
05cXQMJcrM9msUYu11mOrs,"5WUlDfRSoLAfcVSX1WnrxN","Alive","Alive","Sia",2015-09-24,263893,48,spotify:user:1130225252,2016-12-08T19:56:31Z,"australian dance,australian pop,pop",0.32,0.752,6,-4.91,0,0.056,0.289,0.000101,0.102,0.392,98.88,4
0KOMzOpAeg3CNrs7UceEpO,"26VFTg2z8YR0cCuwLzESi2,1rSGNXhhYuWoq9BEz5DZGO","Hurricane - Arty Remix","Room 93: The Remixes","Halsey,ARTY",2015-03-03,224520,0,spotify:user:1130225252,2016-12-08T19:56:45Z,"electropop,etherpop,indie poptimism,pop,big room,edm,electro house,pop dance,progressive electro house,progressive house,russian edm",0.43,0.853,0,-4.107,1,0.0692,0.0279,0.00000329,0.376,0.446,127.956,4
2ffpl2YYNqHWugYlQHDvSs,"2E5rkwWAKphgpurncaoAyn,4e9ntSageEujJboJQBXtCd","En Tiiä Sun Nimee","En Tiiä Sun Nimee","Nikke Ankara,Ollie",2016-01-08,229413,29,spotify:user:1130225252,2016-12-08T19:57:08Z,"finnish dance pop,finnish hip hop,finnish pop,iskelma",0.664,0.837,8,-5.043,1,0.0878,0.12,0,0.107,0.502,95.012,4
7wKZsZmrPjWdMBKQkzUuJQ,"2ZuweXv0TkfsidZOLZZoM2","Shake The Ground","Shake The Ground","HEDEGAARD",2015-12-31,194613,30,spotify:user:1130225252,2016-12-08T19:57:10Z,"danish electronic,scandipop",0.803,0.892,5,-5.264,0,0.0523,0.00135,0.0144,0.118,0.643,110.994,4
20dJUFrfY0TBZ7HHhJgjsg,"37mtx80nMDETlbsq2eFCzc","Sax","Sax","Fleur East",2015-11-06,236440,46,spotify:user:1130225252,2016-12-08T19:57:17Z,"talent show,uk pop",0.728,0.892,4,-5.172,1,0.126,0.0144,0,0.469,0.826,117.976,4
6Vb2hpRPeVPyrG0SSwHPAR,"2lpGnpxGqS2rOJRFnLFuT6","Na Na Na","Na Na Na","Venior",2016-01-15,179347,9,spotify:user:1130225252,2016-12-08T19:57:22Z,"",0.669,0.598,10,-6.804,1,0.129,0.0105,0.0105,0.296,0.379,139.815,4
1eSABvvhwQj59TC8zyVJBr,"6OS2jyNVjuVsvA63jsw3Rf","Play My Drum","Play My Drum","Sandra Lyng",2015-07-17,240800,37,spotify:user:1130225252,2016-12-08T19:57:25Z,"norwegian pop",0.452,0.873,4,-4.062,0,0.0712,0.313,0.000864,0.133,0.228,127.991,4
1brwdYwjltrJo7WHpIvbYt,"7vk5e3vY1uw9plTHJAMwjN","Faded","Faded","Alan Walker",2015-12-04,212626,0,spotify:user:1130225252,2016-12-08T19:57:28Z,"electro house",0.589,0.651,6,-5.097,1,0.0306,0.0291,0.0000032,0.111,0.166,90.011,4
48yzgKh8X4KZFusUsH6ZPN,"0kWknKjD7r2hNh8KntEx59","Ei tippa tapa","Ei Tippa tapa","TIPPA",2016-02-01,184586,23,spotify:user:1130225252,2016-12-08T19:57:32Z,"finnish dance pop,finnish hip hop,finnish trap",0.688,0.643,7,-5.873,1,0.307,0.0698,0,0.176,0.738,174.906,4
5jBcXbDNiRULaRhFV9sSfP,"7meg3neLTT2WR1LDjL8jze","Että mitähän vittua","Että mitähän vittua","SANNI",2016-02-10,239053,29,spotify:user:1130225252,2016-12-08T19:57:38Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",0.568,0.805,1,-6.046,1,0.0658,0.00044,0.0105,0.471,0.469,101.012,4
22f5el28EsmkY5wXRZCG8U,"6OS2jyNVjuVsvA63jsw3Rf","Night After Night","Night After Night","Sandra Lyng",2015-12-16,189100,20,spotify:user:1130225252,2016-12-08T19:57:40Z,"norwegian pop",0.754,0.833,7,-4.356,0,0.0468,0.0237,0.000476,0.171,0.687,117.05,4
50bwLYxLmS0rKzOLa2xVPK,"5zmBbgxO5dvb4sbsX6dL19,3zh3U2eQ64EhBFbJuxgf1M","Juha88","Juha88","Vilma Alina,Teflon Brothers",2016-01-22,200460,0,spotify:user:1130225252,2016-12-08T19:57:56Z,"finnish dance pop,finnish hip hop,finnish pop,iskelma,suomi rock",0.815,0.673,1,-5.202,1,0.0503,0.00548,0.00000648,0.0583,0.828,127.983,4
4BYZoBZnKUaVHnyjB9oN66,"7LiVklVR1325BIOqD9kykr,3AVfmawzu83sp94QW7CEGm","Dust - feat. Astrid S","Dust","CLMD,Astrid S",2016-01-22,198954,38,spotify:user:1130225252,2016-12-08T19:58:01Z,"norwegian pop,alt z,pop,uk pop",0.591,0.682,5,-5.636,1,0.0462,0.00862,0.000428,0.19,0.419,119.999,4
3D7rcEEifDAaTdeUL7tbpv,"4YXycRbyyAE0wozTk7QMEq,3Isy6kedDrgPYoTS1dazA9,4jQF2fKZDX6pQIPWwsNWyp","Paradise (feat. KStewart)","Paradise (feat. KStewart)","Matoma,Sean Paul,KStewart",2016-04-15,184173,39,spotify:user:1130225252,2016-12-08T19:58:31Z,"pop dance,tropical house,dance pop,dancehall,pop,pop rap",0.783,0.771,8,-4.029,0,0.114,0.0651,0.000136,0.274,0.598,103.011,4
5dQHh2MLFXdq3JPH5KW6C5,"3zh3U2eQ64EhBFbJuxgf1M,69grVcN5UQeX34dKNyV1ut","Lähiöunelmii","Lähiöunelmii","Teflon Brothers,Mariska",2016-04-06,221412,0,spotify:user:1130225252,2016-12-08T19:58:41Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock,iskelma",0.747,0.897,1,-5.09,1,0.065,0.0405,0.00018,0.1,0.926,126.04,4
04mf1OkXHZ6TPBNM9sBcSm,"5K4W6rqBFWDnAN6FQUkS6x","Famous","The Life Of Pablo","Kanye West",2016-04-04,196040,0,spotify:user:1130225252,2016-12-08T19:59:00Z,"chicago rap,hip hop,rap",0.472,0.746,6,-3.649,1,0.119,0.072,0,0.116,0.42,173.955,4
7K5dzhGda2vRTaAWYI3hrb,"1KCSPY1glIKqW2TotWuXOR","Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","P!nk",2016-04-15,215413,70,spotify:user:1130225252,2016-12-08T19:59:04Z,"dance pop,pop",0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.108,0.523,162.958,4
6OsEQa0fSWbsqbrF0aQip4,"3iri9nBFs9e4wN7PLIetAw,1QRj3hoop9Mv5VvHQkwPEp","i hate u, i love u (feat. olivia o'brien)","i hate u, i love u (feat. olivia o'brien)","gnash,Olivia O'Brien",2016-02-17,226558,0,spotify:user:1130225252,2016-12-08T19:59:06Z,"alt z,pop",0.5,0.268,6,-13.59,0,0.235,0.727,0,0.104,0.187,92.056,4
3REDWPtZG5HR3tiCH6KHU0,"3aD9K1zaLQ3G7yp9XV5E4D","Worth Something","Worth Something","Isac Elliot",2016-04-08,215462,16,spotify:user:1130225252,2016-12-08T19:59:14Z,"finnish dance pop,finnish hip hop,finnish pop",0.666,0.839,8,-5.267,1,0.0916,0.124,0,0.153,0.303,123.069,4
06ro6thSkZLaZsSfsqYrDI,"5cg3ZUjocqUhSCNjvBNrUF,7cBPcPEdhDWIoFX6BDvw1b","Energy In Magic - Radio Edit","Energy In Magic","Tom & Hills,Jared Lee",2016-04-01,176863,0,spotify:user:1130225252,2016-12-08T19:59:17Z,"finnish edm",0.642,0.927,4,-3.369,0,0.0535,0.0777,0,0.155,0.079,109.645,4
0cyyGCZJg4ZdSwwbUomn0g,"0C8ZW7ezQVs4URX5aX7Kqx,4mPFPLedaotlYFB3GLn6r7","Hands To Myself - KANDY Remix","Hands To Myself (Remixes)","Selena Gomez,KANDY",2016-03-04,198533,0,spotify:user:1130225252,2016-12-08T19:59:23Z,"pop,post-teen pop",0.774,0.701,0,-5.504,0,0.0526,0.138,0.0000225,0.1,0.564,123.959,4
72XbwHuT5SvLsNvvppbzUH,"5nkYRuiIHg2xXHFC8bfosJ","Sleep When We're Dead - Club Radio Edit","Sleep When We're Dead","ItaloBrothers",2015-09-11,165802,29,spotify:user:1130225252,2016-12-08T19:59:28Z,"hands up,italo dance",0.475,0.887,1,-3.135,0,0.13,0.027,0.00141,0.0586,0.355,107.965,4
1TTXdTetSGYnDJFg0MbMQd,"3zDRCqOhJXJfS2YWOEwGMC,260LldmHBR0r2wtWtjzNxL","I Won't Let You Down (feat. Bekuh Boom)","I Won't Let You Down (feat. Bekuh Boom)","Christopher,Bekuh Boom",2016-04-01,220800,25,spotify:user:1130225252,2016-12-08T19:59:38Z,"danish pop",0.642,0.816,7,-4.565,0,0.0478,0.496,0,0.163,0.396,104.979,4
4rKHs4JtVYxsYen2eHIW6b,"3AVfmawzu83sp94QW7CEGm","Hurts So Good","Hurts So Good","Astrid S",2016-05-06,208728,0,spotify:user:1130225252,2016-12-08T20:00:00Z,"alt z,norwegian pop,pop,uk pop",0.672,0.589,7,-5.008,0,0.049,0.082,0,0.0962,0.379,120.036,4
46NBoIAHrmR7qcUGCIFEjR,"1Cs0zKBU1kc0i8ypK3B9ai,1Xylc3o4UrD53lo9CvFvVg","This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)","This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016]","David Guetta,Zara Larsson",2016-05-13,207272,71,spotify:user:1130225252,2016-12-08T20:00:27Z,"big room,dance pop,edm,pop,pop dance,scandipop,swedish electropop,swedish pop",0.367,0.915,9,-3.456,0,0.0488,0.0022,0.0000581,0.0905,0.365,110.169,4
241Y7RJQQFwHFPYKD2sbEw,"1vSN1fsvrzpbttOYGsliDr,3hyEbRtp617pNCuuQjyOmc","Should’ve Been Us - Lost Kings Remix","Should’ve Been Us (Remixes)","Tori Kelly,Lost Kings",2015-10-16,193760,34,spotify:user:1130225252,2016-12-08T20:00:30Z,"pop,post-teen pop,pop dance,pop edm",0.709,0.897,1,-2.932,0,0.05,0.34,0.0721,0.229,0.87,110.025,4
4YiOfNOvcfsWZpVJn8m9tJ,"49CE2ffZ6Z3zeYSDauSKck,4cSYNpczcvTUpnPMFDLsIc,2lpGnpxGqS2rOJRFnLFuT6","Stay Awake (feat. VENIOR)","Stay Awake (feat. VENIOR)","Tungevaag,Raaban,Venior",2016-05-20,186546,17,spotify:user:1130225252,2016-12-08T20:00:34Z,"big room,nordic house,deep pop edm",0.744,0.705,11,-5.847,0,0.0758,0.0655,0.000027,0.849,0.554,105.008,4
675l8xLZ0XwkZL98F0wOlf,"5eDDKdMzwO9fODuj6lUEaG","Ollaan Kaikki Pinkkejä Sisältä","Ollaan Kaikki Pinkkejä Sisältä","Kuningas Pähkinä & Setä Tamu",2016-03-03,210822,29,spotify:user:1130225252,2016-12-08T20:00:43Z,"finnish dance pop,finnish hip hop",0.765,0.712,4,-4.833,0,0.0715,0.0423,0,0.392,0.833,116.994,4
0EYIDbETAhEBJFINmswacs,"4l0zTor5S32Yly4uw96Bto","Pannaan Suomi Kuntoon","Pannaan Suomi Kuntoon","Petri Nygård",2016-04-25,189739,40,spotify:user:1130225252,2016-12-08T20:00:48Z,"finnish dance pop,finnish hip hop,finnish pop",0.817,0.669,6,-5.039,0,0.0588,0.366,0,0.095,0.877,128.029,4
6tWsQ6m7PTW3WBJMvgXIyq,"55mdlQp6zN8zdyIYB9DDQj","Hehkuu","Hehkuu","JVG",2016-05-13,218605,43,spotify:user:1130225252,2016-12-08T20:00:51Z,"finnish dance pop,finnish hip hop,finnish pop,finnish trap",0.576,0.728,9,-5.555,0,0.233,0.00642,0,0.125,0.431,89.957,4
1z5jOmNswvnzjC5gFLu5Dv,"6M2wZ9GZgrQXHCFfjv46we","Hotter Than Hell","Hotter Than Hell","Dua Lipa",2016-05-06,187957,47,spotify:user:1130225252,2016-12-08T20:00:58Z,"dance pop,pop,uk pop",0.532,0.868,3,-4.23,0,0.0908,0.011,0,0.0584,0.529,110.127,4
6xWB6gsBxIqpjiN2cGDoUF,"3aD9K1zaLQ3G7yp9XV5E4D","What About Me","What About Me","Isac Elliot",2016-05-23,194226,18,spotify:user:1130225252,2016-12-08T20:01:08Z,"finnish dance pop,finnish hip hop,finnish pop",0.82,0.54,9,-4.948,1,0.0621,0.528,0,0.0899,0.602,96.045,4
5LWVXN39UpNyhkYnBvDfyq,"4NHQUGzhtTLFvgF5SZesLK","Cool Girl","Cool Girl","Tove Lo",2016-08-04,197815,0,spotify:user:1130225252,2016-12-08T20:01:58Z,"dance pop,metropopolis,pop,swedish electropop,swedish pop,swedish synthpop",0.674,0.71,9,-7.042,0,0.111,0.343,0.00000671,0.129,0.234,101.983,4
7BKLCZ1jbUBVqRi2FVlTVw,"69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2","Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,86,spotify:user:1130225252,2016-12-08T20:02:03Z,"pop,electropop,etherpop,indie poptimism",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
4fcf9BpsYnYmC4emKF1cj8,"2E5rkwWAKphgpurncaoAyn","Mona Lisa","Mona Lisa","Nikke Ankara",2016-08-03,205933,25,spotify:user:1130225252,2016-12-08T20:02:10Z,"finnish dance pop,finnish hip hop,finnish pop",0.674,0.67,10,-4.852,0,0.0356,0.483,0,0.227,0.332,114.825,4
6HYglpKfEq3rti6WEFMI8O,"06nAccQ7fxeA5d2SZvnfcw","Söpö","Söpö","Hank Solo",2016-08-02,227446,14,spotify:user:1130225252,2016-12-08T20:02:22Z,"finnish dance pop",0.753,0.602,11,-3.786,1,0.226,0.0532,0.00147,0.356,0.921,128.976,4
4dASQiO1Eoo3RJvt74FtXB,"55Aa2cqylxrFIXC767Z865,137W8MRPWKqSmrBGDBFSop,53XhwfbYqKCa1cC15pYq2q,3NPpFNZtSTHheNBaWC82rB,4xRYI6VqpkE3UwrDrAZL8L,7c0XG5cIJTrrAgEC3ULPiq","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",2016-06-24,243490,76,spotify:user:1130225252,2016-12-08T20:02:25Z,"hip hop,new orleans rap,pop rap,rap,trap,pittsburgh rap,southern hip hop,modern rock,pop,rock,modern alternative rock,stomp pop,conscious hip hop,r&b,trap soul",0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
23L5CiUhw2jV1OIMwthR3S,"60d24wfXkVzDSfLS6hyCjZ,64M6ah0SkkRsnPGtGiRAbb","In the Name of Love","In the Name of Love","Martin Garrix,Bebe Rexha",2016-07-29,195706,80,spotify:user:1130225252,2016-12-08T20:02:34Z,"dutch edm,edm,pop,pop dance,progressive house,dance pop",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4
5TFTDsYZSbOxHPULf2YNfT,"5cvT1YrzMiVuHMg22UKIk5","Kosketa","Kosketa","Reino Nordin",2016-08-10,204321,0,spotify:user:1130225252,2016-12-08T20:02:42Z,"finnish dance pop,finnish hip hop,finnish pop,iskelma,suomi rock",0.568,0.875,5,-5.043,0,0.349,0.175,0,0.286,0.658,195.967,4
4pdPtRcBmOSQDlJ3Fk945m,"540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s","Let Me Love You","Encore","DJ Snake,Justin Bieber",2016-08-05,205946,2,spotify:user:1130225252,2016-12-08T20:02:44Z,"edm,electronic trap,pop,pop dance,canadian pop",0.476,0.718,8,-5.309,1,0.0576,0.0784,0.0000102,0.122,0.142,199.864,4
0LMsBDb01vtSmoV6AepcEL,"2EuQqDENk0vVonzvKya24Q","Suomalainen Mies","Suomalainen Mies","Heikki Kuula",2016-08-10,208940,36,spotify:user:1130225252,2016-12-08T20:03:01Z,"finnish dance pop,finnish hip hop",0.697,0.911,2,-2.59,1,0.0814,0.0129,0,0.39,0.719,110.007,4
5D6AD0vOGRODB8EapagKlu,"1QRj3hoop9Mv5VvHQkwPEp","Trust Issues","Trust Issues","Olivia O'Brien",2016-08-12,189866,0,spotify:user:1130225252,2016-12-08T20:03:11Z,"alt z,pop",0.532,0.36,7,-10.343,1,0.0607,0.101,0,0.174,0.157,93.047,4
7COO4rJFQQDL7vXDpGetil,"5ZZqIQ25HQmufjjf2trwFO","All Good Everything","All Good Everything","Cheek",2016-08-17,188689,38,spotify:user:1130225252,2016-12-08T20:03:15Z,"finnish dance pop,finnish hip hop,finnish pop",0.495,0.829,7,-3.715,1,0.23,0.123,0,0.054,0.74,89.664,4
3IizgVr7qB58HI4JVJKXNt,"1Q0Vv9aJFSOCFFHsH3seWX,6TKvvwslcx2bKwiX2aBxbd","Oispa Kaljaa","Oispa Kaljaa","Uniikki,STIG",2016-08-15,194256,23,spotify:user:1130225252,2016-12-08T20:03:18Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",0.813,0.754,9,-4.644,0,0.0446,0.203,0,0.314,0.882,127.98,4
4Ce37cRWvM1vIGGynKcs22,"5p7f24Rk5HkUZsaS3BLG5F,4lDBihdpMlOalxy1jkUbPl,2qxJFvFYMEDqd7ui6kSAcq","Starving","Starving","Hailee Steinfeld,Grey,Zedd",2016-07-22,181880,75,spotify:user:1130225252,2016-12-08T20:03:33Z,"pop,pop edm,complextro,edm,german techno,pop dance",0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,4
3HdLpzuHPqpf3mHZO6eNdb,"56fNXc6wRoO6rkxs0mNtL4","Plug","Plug","Kube",2016-05-24,222911,0,spotify:user:1130225252,2016-12-08T20:03:48Z,"finnish hip hop",0.826,0.742,0,-6.09,1,0.0576,0.267,0,0.101,0.156,145.985,4
6YgZD07ZK6VaCkprvhnIES,"5UaXeIdkgIbWPwnClfQIU5","Tyttörukka (Vain elämää kausi 5)","Tyttörukka (Vain elämää kausi 5)","Hector",2016-09-16,179780,25,spotify:user:1130225252,2016-12-08T20:04:07Z,"classic finnish rock,classic iskelma,suomi rock",0.607,0.825,11,-6.674,0,0.0359,0.26,0,0.124,0.617,104.038,4
2374M0fQpWi3dLnB54qaLX,"0PFtn5NtBbbUNbU9EAmIWF","Africa","Toto IV","TOTO",1982-04-08,295893,85,spotify:user:1130225252,2016-12-08T20:04:22Z,"album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock",0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,4
6na9SYCNWw3Kp7vfQWJFfJ,"2a4TFS3dinUtFWE4PIRLw6","#Nuorijavilli","#Nuorijavilli","Niko Saarinen",2015-07-01,228750,42,spotify:user:1130225252,2016-12-08T20:04:39Z,"",0.665,0.766,4,-5.963,0,0.119,0.0157,0.000119,0.064,0.325,128.013,4
0D1HwHvhwjAoTdsmgxATuG,"6c0mTNAxJxlp9HpKTUZwA8","Dye My Hair","Dye My Hair EP","ALMA",2016-10-28,207991,32,spotify:user:1130225252,2016-12-08T20:05:02Z,"",0.845,0.547,3,-5.924,0,0.074,0.421,0.00000271,0.0551,0.635,115.463,4
7h9H9xjweU6NbieoUkmQK5,"2Y5iBwvKHWwBvutbd6jmvu","Chillaa","Chillaa","Musta-Lista",2015-10-09,406170,0,spotify:user:1130225252,2016-12-08T20:05:19Z,"finnish hip hop,suomirap",0.784,0.452,8,-8.95,0,0.375,0.352,0,0.146,0.448,111.038,4
3OalxlWH0v14kyBcNBMINt,"7n2wHs1TKAczGzO7Dd2rGr","Mercy","Illuminate (Deluxe)","Shawn Mendes",2016-09-23,208733,0,spotify:user:1130225252,2016-12-08T20:05:23Z,"canadian pop,pop,viral pop",0.562,0.681,11,-4.934,0,0.0871,0.113,0,0.11,0.357,148.064,4
4QiMr25t6kfshGrIkPyEsf,"3rOOythoKLiiyXJYh3XIMu","Sä jätät jäljen","Malarian pelko","Paperi T",2015-04-17,202280,37,spotify:user:1130225252,2016-12-08T20:05:26Z,"finnish hip hop,suomi rock",0.664,0.608,4,-8.092,0,0.0729,0.379,0.00197,0.3,0.118,95.061,4
